Frame Rate:,29.9700000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
348,00:00:11.612,0.020236240913811005,0.020833333333333332,0.03648753894080997,0.0033878504672897195
349,00:00:11.645,0.026051401869158875,0.03041277258566978,0.03894080996884735,0.008800623052959502
350,00:00:11.678,0.018912253374870198,0.01806853582554517,0.03785046728971963,0.0008177570093457944
351,00:00:11.712,0.018172377985462097,0.01997663551401869,0.0315809968847352,0.002959501557632399
352,00:00:11.745,0.058021806853582554,0.06491433021806854,0.08220404984423677,0.02694704049844237
353,00:00:11.778,0.010072689511941848,0.012850467289719626,0.015498442367601246,0.001869158878504673
354,00:00:11.812,0.017575285565939774,0.016822429906542057,0.03161993769470405,0.004283489096573208
355,00:00:11.845,0.023818795430944964,0.02971183800623053,0.040848909657320874,0.0008956386292834891
356,00:00:11.879,0.01917185877466251,0.018691588785046728,0.03263239875389408,0.006191588785046729
357,00:00:11.912,0.02670041536863967,0.027725856697819316,0.04411993769470405,0.008255451713395638
358,00:00:11.945,0.017354620976116304,0.020249221183800622,0.03181464174454829,0.0
359,00:00:11.979,0.011318795430944965,0.01514797507788162,0.01880841121495327,0.0
360,00:00:12.012,0.026895119418483906,0.030218068535825544,0.04450934579439252,0.005957943925233645
361,00:00:12.045,1.2860332294911734,1.2282710280373832,1.4301401869158878,1.1996884735202493
362,00:00:12.079,0.052037902388369674,0.060942367601246106,0.09497663551401869,0.00019470404984423675
363,00:00:12.112,0.023468328141225337,0.024299065420560748,0.04088785046728972,0.005218068535825546
364,00:00:12.145,0.01795171339563863,0.01954828660436137,0.033411214953271026,0.0008956386292834891
365,00:00:12.179,0.008021806853582555,0.010358255451713396,0.013707165109034268,0.0
366,00:00:12.212,0.024792315680166144,0.026401869158878506,0.04559968847352025,0.0023753894080996885
367,00:00:12.246,0.022377985462097613,0.02496105919003115,0.039797507788162,0.0023753894080996885
368,00:00:12.279,0.03422897196261682,0.033450155763239876,0.05930685358255452,0.009929906542056074
369,00:00:12.312,0.021754932502596053,0.024143302180685357,0.036292834890965735,0.004828660436137072
370,00:00:12.346,0.034903946002076844,0.03489096573208723,0.06440809968847352,0.005412772585669782
371,00:00:12.379,0.005568535825545171,0.006386292834890965,0.010319314641744548,0.0
372,00:00:12.412,0.02318276220145379,0.023442367601246107,0.041394080996884734,0.004711838006230529
373,00:00:12.446,0.024831256490134995,0.0315809968847352,0.041978193146417445,0.0009345794392523365
374,00:00:12.479,0.023377466251298027,0.025233644859813085,0.04162772585669782,0.0032710280373831778
375,00:00:12.513,0.04732606438213915,0.03777258566978193,0.0881619937694704,0.01604361370716511
376,00:00:12.546,0.03142523364485981,0.03321651090342679,0.05572429906542056,0.005334890965732087
377,00:00:12.579,0.008541017653167185,0.009579439252336449,0.015771028037383176,0.00027258566978193146
378,00:00:12.613,0.02502596053997923,0.024454828660436138,0.0433411214953271,0.007281931464174455
379,00:00:12.646,0.03631879543094497,0.0382398753894081,0.06378504672897196,0.006931464174454829
380,00:00:12.679,0.030269989615784004,0.03014018691588785,0.05817757009345794,0.0024922118380062306
381,00:00:12.713,0.04653426791277258,0.05101246105919003,0.07161214953271028,0.016978193146417447
382,00:00:12.746,0.03974558670820353,0.04014797507788162,0.07538940809968847,0.0036993769470404984
383,00:00:12.779,0.01050103842159917,0.011876947040498442,0.015342679127725857,0.004283489096573208
384,00:00:12.813,0.04132917964693666,0.04264018691588785,0.06927570093457944,0.012071651090342679
385,00:00:12.846,0.029659916926272067,0.03298286604361371,0.05280373831775701,0.0031931464174454827
386,00:00:12.880,0.04396417445482866,0.03983644859813084,0.08434579439252336,0.007710280373831775
387,00:00:12.913,0.05306334371754933,0.05210280373831776,0.09739096573208723,0.00969626168224299
388,00:00:12.946,0.025311526479750778,0.028465732087227413,0.046300623052959504,0.0011682242990654205
389,00:00:12.980,0.008904465212876427,0.011409657320872273,0.015303738317757009,0.0
390,00:00:13.013,0.04357476635514018,0.04419781931464174,0.08407320872274143,0.002453271028037383
391,00:00:13.046,0.04047248182762202,0.04844236760124611,0.07079439252336449,0.0021806853582554517
392,00:00:13.080,0.0470404984423676,0.04548286604361371,0.08496884735202492,0.010669781931464175
393,00:00:13.113,0.04675493250259605,0.041978193146417445,0.09345794392523364,0.004828660436137072
394,00:00:13.146,0.046092938733125643,0.04524922118380062,0.08714953271028038,0.00588006230529595
395,00:00:13.180,0.008398234683281413,0.01117601246105919,0.014018691588785047,0.0
396,00:00:13.213,0.03193146417445483,0.02967289719626168,0.06429127725856698,0.0018302180685358254
397,00:00:13.247,0.04235462097611631,0.03718847352024922,0.08598130841121496,0.003894080996884735
398,00:00:13.280,0.03505970924195223,0.03161993769470405,0.07110591900311526,0.002453271028037383
399,00:00:13.313,0.049649532710280365,0.04466510903426791,0.1014018691588785,0.002881619937694704
400,00:00:13.347,0.046962616822429915,0.04299065420560748,0.09182242990654206,0.006074766355140187
401,00:00:13.380,0.00902128764278297,0.010942367601246106,0.016121495327102803,0.0
402,00:00:13.413,0.04543094496365524,0.04069314641744548,0.09014797507788162,0.005451713395638629
403,00:00:13.447,0.04122533748701973,0.041160436137071654,0.07616822429906542,0.006347352024922119
404,00:00:13.480,0.038642263759086186,0.030919003115264798,0.08500778816199377,0.0
405,00:00:13.514,0.03285306334371755,0.031230529595015575,0.06600467289719626,0.00132398753894081
406,00:00:13.547,0.058761682242990644,0.06012461059190031,0.10985202492211837,0.006308411214953271
407,00:00:13.580,0.00504932502596054,0.007398753894080997,0.006970404984423676,0.000778816199376947
408,00:00:13.614,0.037681723779854626,0.03531931464174455,0.07663551401869159,0.0010903426791277258
409,00:00:13.647,0.04456126687435099,0.03933021806853582,0.09310747663551402,0.0012461059190031153
410,00:00:13.680,0.035747663551401875,0.03695482866043614,0.06686137071651091,0.003426791277258567
411,00:00:13.714,0.041030633437175494,0.03360591900311526,0.08711059190031152,0.0023753894080996885
412,00:00:13.747,0.07633696780893041,0.07059968847352024,0.15498442367601245,0.003426791277258567
413,00:00:13.780,0.00464693665628245,0.003777258566978193,0.01016355140186916,0.0
414,00:00:13.814,0.025311526479750778,0.024610591900311528,0.05132398753894081,0.0
415,00:00:13.847,0.03470924195223261,0.03189252336448598,0.07223520249221184,0.0
416,00:00:13.881,0.031165628245067495,0.027102803738317756,0.06588785046728972,0.0005062305295950156
417,00:00:13.914,0.04106957424714434,0.035046728971962614,0.08695482866043613,0.001207165109034268
418,00:00:13.947,0.05154465212876428,0.04649532710280374,0.10642523364485981,0.0017133956386292835
419,00:00:13.981,0.0019470404984423678,0.002414330218068536,0.003426791277258567,0.0
420,00:00:14.014,5.389836448598131,1.1343847352024923,5.877219626168224,9.157904984423675
421,00:00:14.047,0.04010903426791277,0.03940809968847352,0.0809190031152648,0.0
422,00:00:14.081,0.43490394600207677,0.3957943925233645,0.7302959501557632,0.1786214953271028
423,00:00:14.114,0.11270768431983386,0.052024922118380064,0.14618380062305297,0.13991433021806854
424,00:00:14.147,0.10776220145379023,0.05825545171339564,0.1654595015576324,0.09957165109034267
425,00:00:14.181,0.0015835929387331257,0.0017133956386292835,0.0030373831775700934,0.0
426,00:00:14.214,0.1064901349948079,0.052842679127725854,0.1417834890965732,0.12484423676012461
427,00:00:14.248,0.10655503634475598,0.06573208722741433,0.16487538940809968,0.08905763239875389
428,00:00:14.281,0.042782969885773625,0.041744548286604365,0.07375389408099689,0.012850467289719626
429,00:00:14.314,0.13255451713395638,0.07461059190031152,0.18161993769470405,0.14143302180685358
430,00:00:14.348,0.09763759086188993,0.08123052959501557,0.15833333333333333,0.05334890965732087
431,00:00:14.381,0.01751038421599169,0.015498442367601246,0.036253894080996885,0.000778816199376947
432,00:00:14.414,0.07959501557632398,0.04275700934579439,0.09715732087227415,0.09887071651090343
433,00:00:14.448,0.09461318795430944,0.060319314641744545,0.15599688473520248,0.06752336448598131
434,00:00:14.481,0.175168743509865,0.11094236760124611,0.23197040498442367,0.18259345794392523
435,00:00:14.515,0.11349948078920041,0.059774143302180685,0.1358644859813084,0.14485981308411214
436,00:00:14.548,0.06386292834890966,0.049221183800623056,0.12683021806853584,0.015537383177570094
437,00:00:14.581,0.00249221183800623,0.0031931464174454827,0.004283489096573208,0.0
438,00:00:14.615,0.07148234683281413,0.04092679127725857,0.11417445482866044,0.05934579439252336
439,00:00:14.648,0.06821131879543095,0.044626168224299066,0.12609034267912772,0.03391744548286604
440,00:00:14.681,0.10872274143302181,0.079595015576324,0.1845404984423676,0.06203271028037383
441,00:00:14.715,0.12435098650051919,0.07133956386292835,0.15759345794392524,0.14411993769470405
442,00:00:14.748,0.16399273104880582,0.08640965732087227,0.21678348909657322,0.18878504672897195
443,00:00:14.781,0.005282969885773624,0.005996884735202492,0.00985202492211838,0.0
444,00:00:14.815,0.08120456905503635,0.061838006230529596,0.14205607476635515,0.0397196261682243
445,00:00:14.848,0.055088265835929386,0.05619158878504673,0.10373831775700934,0.005334890965732087
446,00:00:14.882,0.19203011422637592,0.11055295950155763,0.22737538940809968,0.2381619937694704
447,00:00:14.915,0.16962616822429907,0.09727414330218069,0.2512461059190031,0.1603582554517134
448,00:00:14.948,0.14935098650051923,0.07885514018691589,0.20116822429906542,0.16802959501557632
449,00:00:14.982,0.002609034267912773,0.001557632398753894,0.006269470404984424,0.0
450,00:00:15.015,0.09479491173416406,0.05105140186915888,0.14314641744548287,0.09018691588785047
451,00:00:15.048,0.08267133956386293,0.04848130841121495,0.13477414330218068,0.06475856697819314
452,00:00:15.082,0.1382528556593977,0.08859034267912773,0.2003504672897196,0.1258177570093458
453,00:00:15.115,0.09344496365524403,0.06686137071651091,0.1192367601246106,0.09423676012461059
454,00:00:15.148,0.11556334371754932,0.0881619937694704,0.17990654205607476,0.0786214953271028
455,00:00:15.182,0.00397196261682243,0.0047897196261682245,0.007126168224299065,0.0
456,00:00:15.215,0.1203141225337487,0.07005451713395638,0.1497663551401869,0.1411214953271028
457,00:00:15.249,0.1007268951194185,0.06137071651090343,0.1435747663551402,0.09723520249221183
458,00:00:15.282,0.0816718587746625,0.05323208722741433,0.1235202492211838,0.0682632398753894
459,00:00:15.315,0.14689771547248184,0.09092679127725857,0.21366822429906543,0.1360981308411215
460,00:00:15.349,0.053543613707165115,0.05837227414330218,0.09256230529595015,0.00969626168224299
461,00:00:15.382,0.004478193146417445,0.005919003115264798,0.0075155763239875386,0.0
462,00:00:15.415,0.03507268951194185,0.03014018691588785,0.0750778816199377,0.0
463,00:00:15.449,0.06696521287642783,0.06869158878504673,0.13204828660436138,0.00015576323987538941
464,00:00:15.482,0.04780633437175493,0.04672897196261682,0.09669003115264797,0.0
465,00:00:15.516,0.03538421599169263,0.0360202492211838,0.07013239875389408,0.0
466,00:00:15.549,0.055477673935617866,0.053154205607476634,0.11327881619937695,0.0
467,00:00:15.582,0.006100726895119418,0.007982866043613706,0.010319314641744548,0.0
468,00:00:15.616,0.03756490134994808,0.03901869158878505,0.07367601246105919,0.0
469,00:00:15.649,0.061487538940809966,0.06059190031152648,0.12387071651090342,0.0
470,00:00:15.682,0.05269989615784008,0.053465732087227415,0.10463395638629283,0.0
471,00:00:15.716,0.050038940809968846,0.048325545171339565,0.10179127725856697,0.0
472,00:00:15.749,0.06427829698857736,0.06978193146417445,0.12246884735202493,0.0005841121495327102
473,00:00:15.782,0.00843717549325026,0.012227414330218069,0.013084112149532711,0.0
474,00:00:15.816,0.045495846313603316,0.05455607476635514,0.07971183800623052,0.0022196261682242992
475,00:00:15.849,0.052972481827622014,0.058021806853582554,0.10089563862928348,0.0
476,00:00:15.883,0.0686656282450675,0.07301401869158879,0.1329828660436137,0.0
477,00:00:15.916,0.09228971962616822,0.1015576323987539,0.17414330218068536,0.0011682242990654205
478,00:00:15.949,0.04356178608515057,0.04454828660436137,0.08613707165109034,0.0
479,00:00:15.983,0.020366043613707165,0.0227803738317757,0.038317757009345796,0.0
480,00:00:16.016,0.03544911734164071,0.0397196261682243,0.06662772585669782,0.0
481,00:00:16.049,0.19844236760124612,0.21257788161993768,0.19306853582554517,0.18968068535825544
482,00:00:16.083,0.0692497403946002,0.0734423676012461,0.11904205607476635,0.015264797507788162
483,00:00:16.116,0.07316978193146417,0.07313084112149533,0.1463785046728972,0.0
484,00:00:16.149,0.035760643821391484,0.03457943925233645,0.07001557632398754,0.0026869158878504674
485,00:00:16.183,0.007567497403946002,0.007749221183800623,0.014953271028037384,0.0
486,00:00:16.216,0.03408618899273105,0.036214953271028034,0.06386292834890965,0.0021806853582554517
487,00:00:16.250,0.051531671858774664,0.04871495327102804,0.10588006230529595,0.0
488,00:00:16.283,0.06573208722741432,0.06900311526479751,0.12819314641744547,0.0
489,00:00:16.316,0.04065420560747664,0.040848909657320874,0.08052959501557633,0.0005841121495327102
490,00:00:16.350,0.05414070612668744,0.05642523364485981,0.1059968847352025,0.0
491,00:00:16.383,0.008411214953271028,0.011370716510903427,0.013862928348909658,0.0
492,00:00:16.416,0.03801921079958463,0.0419392523364486,0.0721183800623053,0.0
493,00:00:16.450,0.035708722741433024,0.03648753894080997,0.0706386292834891,0.0
494,00:00:16.483,0.044807892004153686,0.04466510903426791,0.08975856697819315,0.0
495,00:00:16.517,0.04865005192107996,0.04844236760124611,0.09108255451713396,0.006425233644859813
496,00:00:16.550,0.06622533748701974,0.0734423676012461,0.12215732087227414,0.003076323987538941
497,00:00:16.583,0.05974818276220145,0.06203271028037383,0.11721183800623053,0.0
498,00:00:16.617,0.005529595015576324,0.004867601246105919,0.011721183800623054,0.0
499,00:00:16.650,0.01564122533748702,0.018302180685358254,0.028621495327102803,0.0
500,00:00:16.683,0.046936656282450674,0.042328660436137075,0.09848130841121495,0.0
501,00:00:16.717,0.04566458982346833,0.04957165109034268,0.08520249221183801,0.0022196261682242992
502,00:00:16.750,0.04282191069574246,0.04602803738317757,0.08243769470404984,0.0
503,00:00:16.783,0.06221443406022845,0.06246105919003115,0.12418224299065421,0.0
504,00:00:16.817,0.007242990654205608,0.009423676012461059,0.012305295950155764,0.0
505,00:00:16.850,0.02477933541017653,0.023169781931464174,0.042289719626168225,0.008878504672897197
506,00:00:16.884,0.04741692627206646,0.042562305295950155,0.09968847352024922,0.0
507,00:00:16.917,0.03900571131879543,0.04182242990654206,0.07519470404984424,0.0
508,00:00:16.950,0.03875908618899273,0.03878504672897196,0.07749221183800623,0.0
509,00:00:16.984,0.04417185877466251,0.04735202492211838,0.08317757009345794,0.001985981308411215
510,00:00:17.017,0.010812564901349948,0.013161993769470404,0.019275700934579438,0.0
511,00:00:17.050,0.035890446521287644,0.03325545171339564,0.0744158878504673,0.0
512,00:00:17.084,0.03825285565939771,0.0360202492211838,0.07873831775700935,0.0
513,00:00:17.117,0.054932502596054,0.05564641744548287,0.10915109034267913,0.0
514,00:00:17.150,0.03051661474558671,0.03107476635514019,0.06047507788161994,0.0
515,00:00:17.184,0.06416147455867081,0.06347352024922118,0.12192367601246105,0.007087227414330218
516,00:00:17.217,0.007736240913811007,0.009190031152647975,0.014018691588785047,0.0
517,00:00:17.251,0.02026220145379024,0.021573208722741433,0.039213395638629286,0.0
518,00:00:17.284,0.05094755970924195,0.05214174454828661,0.09606697819314641,0.004633956386292835
519,00:00:17.317,0.03888888888888889,0.036799065420560745,0.0786214953271028,0.0012461059190031153
520,00:00:17.351,0.056840602284527524,0.05190809968847352,0.1169392523364486,0.0016744548286604362
521,00:00:17.384,0.04523624091381101,0.04123831775700935,0.09447040498442368,0.0
522,00:00:17.417,0.006061786085150571,0.008177570093457943,0.01000778816199377,0.0
523,00:00:17.451,0.024454828660436138,0.02106697819314642,0.052297507788161994,0.0
524,00:00:17.484,0.029465212876427827,0.028309968847352023,0.060085669781931465,0.0
525,00:00:17.518,0.03424195223260643,0.026518691588785046,0.07620716510903426,0.0
526,00:00:17.551,0.04941588785046729,0.04707943925233645,0.09906542056074766,0.002102803738317757
527,00:00:17.584,0.0394730010384216,0.03578660436137072,0.08251557632398754,0.00011682242990654206
528,00:00:17.618,0.005179127725856697,0.006580996884735202,0.00895638629283489,0.0
529,00:00:17.651,0.036786085150571135,0.03882398753894081,0.07153426791277259,0.0
530,00:00:17.684,0.05341381100726895,0.053426791277258565,0.10681464174454829,0.0
531,00:00:17.718,0.05533489096573208,0.05572429906542056,0.10257009345794392,0.007710280373831775
532,00:00:17.751,0.04051142263759086,0.03983644859813084,0.08115264797507789,0.0005451713395638629
533,00:00:17.784,0.03343717549325026,0.03489096573208723,0.06542056074766354,0.0
534,00:00:17.818,0.006593977154724818,0.007710280373831775,0.012071651090342679,0.0
535,00:00:17.851,0.06810747663551402,0.0647196261682243,0.13960280373831777,0.0
536,00:00:17.885,0.05850207684319834,0.06433021806853582,0.09096573208722741,0.020210280373831775
537,00:00:17.918,0.054737798546209755,0.04813084112149533,0.11374610591900311,0.002336448598130841
538,00:00:17.951,0.047157320872274144,0.05412772585669782,0.08734423676012461,0.0
539,00:00:17.985,0.053284008307372795,0.05023364485981308,0.1096183800623053,0.0
540,00:00:18.018,0.004815680166147456,0.009501557632398754,0.004945482866043614,0.0
541,00:00:18.051,0.03882398753894081,0.03531931464174455,0.07457165109034268,0.006580996884735202
542,00:00:18.085,0.058761682242990644,0.06292834890965732,0.11335669781931464,0.0
543,00:00:18.118,0.04893561786085151,0.04754672897196262,0.0992601246105919,0.0
544,00:00:18.151,0.05834631360332295,0.04816978193146417,0.12686915887850467,0.0
545,00:00:18.185,0.04127725856697819,0.041666666666666664,0.08021806853582554,0.0019470404984423676
